chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,bouncy,tekno,warzone,industrial,non-techno-drop
0.08751865638043108,0.2163977653269859,0.19616825171500923,0.20121228131713562,0.08231974921630096,0.05802966492046712,-21.57075466563283,1.5951643530876696,0.617074177751998,0.39731479605057507,0.3366246743930471,-3.724915332869908,-3.724915332869908,0,0,1,0,0
0.08770279646869666,0.22183816030700307,0.1495486779737614,0.18241376994760028,0.05849791013584118,0.03993696433074909,-21.121787145407115,1.34913541181084,0.6026924466500694,0.5558996810417542,0.2101434590892936,-3.6807832293630316,-3.6807832293630316,0,0,1,0,0
0.09042385141346483,0.223369946042889,0.14666500436038474,0.178903677248471,0.047675026123301996,0.03600246184081402,-21.383876010263645,1.2926603103464507,0.6674864638791052,0.5569907561724327,0.21739144008642036,-3.7298694079558476,-3.7298694079558476,0,0,1,0,0
0.08405691158474496,0.2218322245680012,0.15182408143374454,0.18693002183079796,0.0538453500522466,0.03730655798327673,-21.502795427645715,1.6152393971899774,0.6132387078397118,0.43394828816345976,0.36761434159267875,-3.6945509385719766,-3.6945509385719766,0,0,1,0,0
0.06270321577067296,0.07699631248325263,0.2241265763899909,0.1981333941877654,0.24198275862068963,0.1291996011922418,-21.944568736152775,0.988057584046086,0.03862779026028155,0.27427559059023976,0.017595331282803266,-4.125202487994673,-4.125202487994673,0,0,0,0,1
0.03935166442995396,0.08874752134243145,0.1527627201908485,0.17400110370006752,0.07559299895506792,0.05157190626710973,-22.777789210374003,1.0463318807598945,0.05149093592933662,0.20479466692462495,0.0362489624116364,-4.287784552869702,-4.287784552869702,0,0,0,0,1
0.08732228049874925,0.2163488236877694,0.19071268502135844,0.1996439912774114,0.07110240334378265,0.05198613319813245,-21.434859593487474,1.5573657560929322,0.5806699418554913,0.4717643281621605,0.35633132775427967,-3.6937456479245214,-3.6937456479245214,0,0,1,0,0
0.07726113090545325,0.15835193605140982,0.09626738751598221,0.17510764559036116,0.009979101358411704,0.00887909147097602,-23.65495614687036,2.981923778641512,0.13686828625556766,0.6342859919638184,0.33123445802814483,-3.914128726396264,-3.914128726396264,1,0,0,0,0
0.082400516882349,0.13916671196504563,0.1083326445929455,0.173404622731444,0.01996342737722048,0.016139169795147144,-22.96852259492277,2.417809571218086,0.19531191378094445,0.5247243305204292,0.1988136092949443,-3.9263726340216736,-3.9263726340216736,1,0,0,0,0
0.06003232464924185,0.1295375594890974,0.09666866766555636,0.17175037333632967,0.015065308254963427,0.014262734864709825,-23.40641966050675,2.893685829187371,0.09769269244249087,0.6574043449290382,0.2992002741660708,-3.891687303956355,-3.891687303956355,0,1,0,0,0
0.06875917925862314,0.12456277756853794,0.1056833547629303,0.1669803528104399,0.025966562173458725,0.02118829554111496,-22.815483431409042,2.4156204817203832,0.17131923336489138,0.5643287534222982,0.1963442336977937,-3.893574145840735,-3.893574145840735,0,1,0,0,0
0.07547781439970712,0.1258269071332179,0.12168437958204542,0.18053119630014564,0.03064524555903866,0.027346817704869193,-22.751516538707783,2.4850780089739954,-0.09676663810831027,0.6071038192069288,0.25550331069087867,-3.900119607588858,-3.900119607588858,0,1,0,0,0
0.06330725691596763,0.12737578392855073,0.10062886577257879,0.1707292636699175,0.017267502612330198,0.016152236890763,-23.142946265669643,2.5975006671740726,0.2301797393045592,0.6618909045062922,0.3023070293698196,-3.870213585062979,-3.870213585062979,0,1,0,0,0
0.07646357716953146,0.19303037354586688,0.14123431060582456,0.18391491801908563,0.06599529780564264,0.046959221514711595,-22.920267254154222,1.9161898874079046,0.2213152751795898,0.6404460187021762,0.19516559600040057,-3.989430095372831,-3.989430095372831,1,0,0,0,0
0.09373304086463852,0.21946092417228322,0.14093970753057147,0.1867617875196227,0.050397074190177645,0.037839695484403774,-22.52901811254886,2.1316597827876875,0.3659090137319702,0.7248821257802386,0.28119015755982835,-3.805075406537828,-3.805075406537828,1,0,0,0,0
0.0910627754821755,0.2163365356085683,0.1719289902540044,0.20155917349853256,0.06109717868338557,0.04711733337166348,-22.401776426821357,2.0213105973951944,0.364948245977613,0.7294537972821494,0.31282258516853706,-3.7946482401995727,-3.7946482401995727,1,0,0,0,0
0.09985679604297819,0.21170005180690837,0.11428838600828656,0.1785859525340637,0.02934169278996865,0.022634823025790524,-22.68988214283911,2.2401092060047945,0.40181818892686594,0.7244015754495913,0.1504331570890874,-3.834624003073754,-3.834624003073754,1,0,0,0,0
0.09704411019577856,0.1960330904328879,0.14437940654220854,0.18493394154897164,0.06257314524555904,0.04482667151020344,-22.57865747212378,2.0570398713631044,0.446371591565005,0.5504292057053487,0.11207641648543473,-3.8825480774009766,-3.8825480774009766,1,0,0,0,0
0.10068948050516786,0.19856706398576843,0.16925874765025278,0.19892253744547303,0.0620010449320794,0.04572046085032818,-22.45119361181097,2.007290169449063,0.49448502653266585,0.5774884868056774,0.11327644318166037,-3.8517306971683807,-3.8517306971683807,1,0,0,0,0
0.09440405297150414,0.19125890140010973,0.17206112942520704,0.1968053560755695,0.07279258098223615,0.0541369771365028,-22.262369478349715,1.8352485145983803,0.40276343949100946,0.5748758629640592,0.11627968534477306,-3.8666403951902986,-3.8666403951902986,1,0,0,0,0
0.06506752978111664,0.08770601834336046,0.08617977993388255,0.16683075316835785,0.010282131661442007,0.00935734717051645,-24.790521942855438,2.942289719464559,0.25161955101034017,0.5837258994831406,0.19948627670518507,-4.162680099238442,-4.162680099238442,1,0,0,0,0
0.08490075132015559,0.12064352994360888,0.11664191930941539,0.1839476238632612,0.007264890282131661,0.014656054442747172,-24.176059587439866,2.632470232422892,0.4271118431703675,0.6186441861251517,0.37075023644119826,-4.025416617856052,-4.025416617856052,1,0,0,0,0
0.023395628912495976,0.06260073159807202,0.1132145032966831,0.17001302962562695,0.03345350052246604,0.026788852722072026,-24.275701596108753,2.3367998653123885,0.4971237861404138,0.7243789003253547,0.2930373061566212,-4.084872347634795,-4.084872347634795,1,0,0,0,0
0.05639382733442981,0.0812883178369474,0.1291727187483768,0.1718179929933653,0.03411180773249739,0.03319172957384281,-23.261585838221546,1.9852745679929622,0.5623727481905062,0.6948396780039913,0.20550265849637325,-3.9627192371075433,-3.9627192371075433,1,0,0,0,0
0.05725431934818879,0.08499779645061216,0.10608718531634852,0.1662336167958406,0.026559561128526647,0.020819803444747747,-23.759029637693786,2.1839670234745245,0.6375756114166173,0.6685946299841812,0.23485460434127267,-4.006807553695439,-4.006807553695439,1,0,0,0,0
0.10432145461526346,0.1372394647542125,0.08453000894313029,0.1678023340492064,0.012515673981191223,0.0066341644441714875,-24.90469423997772,2.8287874318762176,0.24452406237316213,0.6507087252634416,0.3385353448041309,-4.168427735132153,-4.168427735132153,0,0,0,0,0
0.11275298712542264,0.14315872604609645,0.09094666418061949,0.1731136036162759,0.010464994775339603,0.00816301463122696,-24.773162916440413,2.6077470014784283,0.18913587408619129,0.5874155403122551,0.3409650395522042,-4.2095798922022665,-4.2095798922022665,0,0,0,0,0
0.04644650534587373,0.3965308127389468,0.09684066696131624,0.15936596562203265,0.010256008359456637,0.0033856844740690027,-20.986913846432905,2.2658807380023154,0.39194534486423005,0.4136968372177649,0.05784005918410033,-3.571510173432899,-3.571510173432899,0,1,0,0,0
0.04179607469695806,0.3980148822927976,0.11902636987425622,0.16992324357078784,0.012416405433646813,0.004280780523755327,-20.893983352304488,2.1971828538392906,0.4588168717368658,0.3745230508814276,0.08980830914177029,-3.554730453341027,-3.554730453341027,0,1,0,0,0
0.02580872704264872,0.3389859296428921,0.15631427843916998,0.18267513595990734,0.06280564263322885,0.03112190162829078,-21.28274546944206,1.7044997562368074,0.4533531486000361,0.1914505074943278,-0.10158963106657132,-3.8070063376354915,-3.8070063376354915,0,1,0,0,0
0.04312750333510418,0.39677089420653194,0.12918750123517525,0.18589450637143423,0.011559561128526645,0.004759036223295757,-21.11853920072019,2.434610724149121,0.5254813869413965,0.27118923509971654,0.03452593277808093,-3.5705463843503753,-3.5705463843503753,0,1,0,0,0
0.052725221802116085,0.3966199037218526,0.12736928864695302,0.18227695781497458,0.015041797283176594,0.005800483743879699,-20.740048831623074,2.2433020358071816,0.3495753353906497,0.2506692747495321,0.02743698220230647,-3.5738130406946813,-3.5738130406946813,0,1,0,0,0
0.030807564639846675,0.38091115149410976,0.12255269648123289,0.1717166031863237,0.01670846394984326,0.008903918952646151,-20.504704088307804,2.0664328094277256,0.32207259893268503,0.28560264471833535,0.05402934913580337,-3.5553133372186516,-3.5553133372186516,0,1,0,0,0
0.02575986498997498,0.38186369202049625,0.12591249518820427,0.17344222392959224,0.01737199582027168,0.009295931821121916,-20.423710420037185,2.0057729379184543,0.30546872664781927,0.34114938638105285,0.10412458662220808,-3.5334389564935305,-3.5334389564935305,0,1,0,0,0
0.07032780185680353,0.15266672914398174,0.1684886410486045,0.18917121170313053,0.057669801462904915,0.056086587802388926,-21.89501153287689,1.9015461317201843,0.3331094038992478,0.4368948941337652,0.3529760381477747,-3.7740970129951825,-3.7740970129951825,0,0,1,0,0
0.07199985091964076,0.1540441484730575,0.1696532526276734,0.1878971015308528,0.0630433646812957,0.05764157218067612,-21.874199511901633,1.8569740916500614,0.38553125408826716,0.4215168864213819,0.32937496698472785,-3.7761604625514393,-3.7761604625514393,0,0,1,0,0
-0.04115153859263975,0.0470265822766491,0.1790064768242583,0.1729509449858956,0.15956635318704282,0.10095638072812468,-23.313592675073007,0.47891394302143014,-0.5494924341554223,0.009755285423893013,-0.22038925163047382,-4.718961026482715,-4.718961026482715,0,0,1,0,0
0.07278812374156354,0.1573579183299557,0.12863840965711423,0.1786513193618221,0.03660135841170324,0.03391956679964614,-21.61580795249497,1.8714201345435777,0.08693069456932308,0.5476864395278939,0.5328189736857162,-3.715390342033691,-3.715390342033691,0,0,1,0,0
0.08129633219386792,0.21920489257009718,0.14089261125669475,0.20056475030847745,0.007262277951933125,0.02039381612767075,-23.224669456811537,2.8739449254037233,1.0626903369119969,0.58896379970029,0.35075200863920913,-3.6696636772312634,-3.6696636772312634,0,0,0,0,0
0.07980027655335269,0.19898810389325647,0.149037763940123,0.19712623163019652,0.02062173458725183,0.028758064031381935,-23.583561754291367,2.4985531550300957,0.8532515156724461,0.4221431352768113,0.3243275789164087,-3.897057273879121,-3.897057273879121,0,0,0,0,0
0.07053418351844205,0.17700291406951824,0.17038670126609207,0.19495259360213976,0.08649686520376176,0.06530281034025409,-23.239638130268965,1.8328389420871716,0.7336369532311344,0.5574931269150794,0.2614131132327974,-3.970851198960556,-3.970851198960556,0,0,0,0,0
0.07763103212523585,0.2191080009907196,0.1423749879237205,0.1977767122500094,0.007641065830721003,0.022220596094767803,-22.696238055454323,2.3922442320876205,1.019477205158505,0.7787246225807359,0.2877449537805476,-3.6436094083693824,-3.6436094083693824,0,0,0,0,0
0.09413745661891708,0.1675537091439997,0.1027458458930072,0.17247029353889817,0.024461859979101358,0.016635719428549772,-23.552559122729797,2.0793381598504292,0.02688716214882324,0.5319043411347107,0.30718454856444305,-4.121448982206278,-4.121448982206278,1,0,0,0,0
0.07418522577701027,0.17768489699226112,0.17329454070332254,0.19467993643605674,0.05662486938349007,0.04571915414076659,-22.66946017186224,1.8470573468065392,0.353973320074837,0.3787875026354744,0.26129671924434766,-3.965669056620208,-3.965669056620208,1,0,0,0,0
0.026108810813270576,0.15516319245356894,0.17347295575239127,0.1892164833718696,0.08581765935214211,0.06374129241415899,-22.885247573805703,1.3502443374521027,0.08151176429042192,0.2739030331224506,0.1671090872982918,-4.202495870328488,-4.202495870328488,1,0,0,0,0
0.04081846996306519,0.15291530905776562,0.18636189860092647,0.19602407466111024,0.08594827586206896,0.06267893754058966,-23.42765060869743,1.7891930340519342,0.48728822275875694,0.20874477892054344,0.14567847781598786,-4.159349219030041,-4.159349219030041,1,0,0,0,0
0.10838695523193725,0.17037430507391507,0.18417495712183787,0.2052485562459435,0.032270114942528745,0.038766152563568156,-22.34502037654103,1.8080178045294215,0.7779200370601922,0.511393451438272,0.2182832513999298,-3.8058811664226435,-3.8058811664226435,0,0,1,0,0
0.10251442207723123,0.16294706085705876,0.18604787872019649,0.19249690623209087,0.07120167189132706,0.05318046573742194,-21.627694233902375,1.3328022596522824,0.5497036292240574,0.49493318147716553,0.30836990709457446,-3.7883770512908588,-3.7883770512908588,0,0,1,0,0
0.10453494940089388,0.16732284708012715,0.18955350623340025,0.19396997227104304,0.07299895506792059,0.05420884616239002,-21.609059446226464,1.3060360451097606,0.5540574486056032,0.5090091522463831,0.32912444555205705,-3.782166470942532,-3.782166470942532,0,0,1,0,0
0.07147830922905564,0.20915846910660216,0.15247157326402108,0.18219793695785955,0.046076280041797285,0.0387060439237352,-21.359666202969244,1.6895752305046263,0.6394482392461383,0.45216798293414867,0.3119682597325104,-3.653301298110365,-3.653301298110365,0,0,1,0,0
0.08918523007184227,0.2164271149616565,0.16561308403450736,0.19944263034355714,0.027570532915360508,0.03248610641058644,-21.434067765226885,1.8402319354946808,0.7029741350411564,0.49383357134319056,0.21286518753317724,-3.6368325871629357,-3.6368325871629357,0,0,1,0,0
-0.06857533200818697,0.04262897482118976,0.21207939761785188,0.15789776888267956,0.27509665621734586,0.16743130954512134,-23.254906663711782,-0.7251294072530113,-0.7169438860640341,-0.5654160278359175,-0.2565248476160937,-5.103784166496167,-5.103784166496167,0,0,0,0,1
-0.13155178252486846,0.047695399673007836,0.1970348466951424,0.16443636895848485,0.2528709508881922,0.14138466785403012,-21.837587998061526,-0.20262101159293378,-0.7150817332741788,-0.34266886094986165,-0.3706932863396761,-4.693730578043636,-4.693730578043636,0,0,0,0,1
0.08587283598343458,0.1739058021461939,0.09463483131582928,0.17589456143434806,0.00884012539184953,0.008199602498951367,-23.75856077585578,2.6931079693203333,0.09892537928275635,0.5876411686082231,0.574016656383603,-3.960973920452173,-3.960973920452173,0,0,0,0,0
0.08433230042983565,0.16851953556857374,0.10365904902062195,0.1791937052731369,0.00970219435736677,0.010072117300703922,-23.73597592552798,2.594368810890202,0.1626215720601398,0.5935351137590266,0.5464087690506534,-3.9678083319535915,-3.9678083319535915,0,0,0,0,0
0.055833326913212404,0.13657901692117608,0.11936694250228337,0.17856620836825424,0.03620428422152559,0.02710899656466056,-23.209522335910655,2.298911001647555,-0.044233734722644524,0.4845245363071104,0.41923010743653366,-4.010218085048421,-4.010218085048421,0,0,0,0,0
0.08607955045149593,0.17099284984418403,0.09228550401744737,0.17254532801504757,0.009103970741901776,0.008089838895778152,-23.775387300847033,2.7559372069296297,0.16304640976391127,0.5800055897808255,0.5042266744632813,-3.9544342839818767,-3.9544342839818767,0,0,0,0,0
0.10122769707188019,0.1636476036040639,0.10641975090777542,0.17819075312577537,0.008821839080459769,0.011189353975859847,-23.966340412833713,2.567809288757301,0.5373438546195665,0.6773337692439407,0.2646782270842396,-3.983835054625732,-3.983835054625732,0,0,0,0,0
0.07640001041587241,0.24732179669410764,0.09804258629663438,0.17383691065553764,0.012178683385579937,0.012965172270055052,-22.46162964559903,2.6605791651847874,0.6177547301811422,0.518716876871522,0.30036965504813234,-3.6728418436626895,-3.6728418436626895,0,0,1,0,0
0.04373847928476052,0.20265129750863786,0.1291635810180966,0.175880670686772,0.08031870428422151,0.051530091561138976,-22.916055413620878,2.195081773548961,0.5601988467649197,0.4239438147854871,0.25008129287080755,-3.897349937130141,-3.897349937130141,0,0,1,0,0
