chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,bouncy,tekno,warzone,industrial,non-techno-drop
0.5820516,0.36372596,2492.5606873421516,2965.2077812890434,5981.830205502717,0.055322973278985506,-62.13561,72.89627,41.061783,33.80658,8.748872,11.469138,2.9860861,0,1,0,0,0
0.41012943,0.075029515,1904.9176527918196,1899.3727951401486,3669.5698879076085,0.0954979053442029,-208.26694,113.391754,-0.25456738,24.004297,0.5766768,0.37498647,5.802163,0,0,0,0,1
0.44843686,0.10979487,2369.6656889299975,2416.0161488711883,4967.7099609375,0.10455870697463768,-127.25585,98.2754,4.7069135,27.067402,-11.264956,-2.374589,-1.8853723,0,0,0,0,1
0.590652,0.42987964,2364.8508736319973,2927.3065704629425,5621.539147418478,0.04124207427536232,-81.49413,66.46063,51.3473,41.994663,17.044893,17.720398,5.440613,0,1,0,0,0
0.5404501,0.42926118,1942.0636102886247,2416.884031077744,4412.839886209239,0.052768342391304346,-39.58332,94.143456,6.5060368,38.677486,15.862545,15.635216,10.690845,0,0,0,0,0
0.5635442,0.4195599,3110.417320169741,3004.8101518605918,6873.74172044837,0.11189707880434782,19.552597,51.41625,17.18385,33.12004,10.146315,18.402548,8.808695,0,0,0,0,0
0.54266816,0.42694327,1871.2244816000637,2296.065666291613,4188.426460597826,0.04158457880434783,-35.078186,90.22916,-3.3955364,48.63686,14.49219,18.613691,5.21676,0,0,0,0,0
0.5562328,0.33984503,2824.7155081070746,2840.5885998086696,6244.25441576087,0.08978572237318841,-19.230494,62.905968,20.59733,32.44726,-5.901795,9.159051,5.6585674,1,0,0,0,0
0.55469227,0.3339325,1723.4837293155842,2067.1361005680583,3838.7771739130435,0.04985563858695652,-65.75487,128.91977,-1.8030093,15.760976,4.8413396,18.455627,-0.024447521,1,0,0,0,0
0.56731653,0.32741714,2265.110593386738,2451.6516944000796,4904.233823029891,0.06749886775362318,-52.002377,82.546295,11.50616,41.40249,-5.243117,6.4107413,9.284982,1,0,0,0,0
0.5799594,0.34470353,2745.196414323631,2834.014255758024,6075.671280570652,0.0760260982789855,-18.13343,83.36209,17.561413,7.5094337,2.2505023,22.489271,2.1872194,1,0,0,0,0
0.67516124,0.41935062,3119.023568835462,2979.278931448447,6877.143342391304,0.10221071105072464,52.284264,56.50513,1.42852,23.204025,7.879798,13.748482,3.8137412,0,0,1,0,0
0.68092877,0.45528853,3226.7754421005397,3155.024862878768,7268.735563858696,0.09266304347826088,39.781334,50.28243,18.551682,29.126,10.0365505,17.360733,10.284329,0,0,1,0,0
0.68144387,0.46277934,2516.5038780654772,2733.8019209221734,5741.220066236413,0.07041157155797101,39.768875,72.64384,-3.9497933,30.48493,14.719036,17.22461,6.2571826,0,0,1,0,0
0.6878774,0.46119672,2537.9318559070216,2721.6662747658866,5757.822477921196,0.06711107336956522,32.855793,68.47397,-5.302774,33.277943,13.272251,19.360882,7.3115997,0,0,1,0,0
0.6596416,0.46408886,2531.203741604561,2813.7495830688363,5936.735309103261,0.06463003849637682,26.602615,70.52885,6.8424916,34.802307,11.786486,15.179298,9.619217,0,0,1,0,0
0.57822925,0.2608289,3730.5790495976335,3162.464386533881,7816.084621263587,0.19283712635869565,34.861717,46.62216,6.233334,10.404848,4.287336,12.615729,4.4777107,0,0,0,0,1
0.5866016,0.27423263,2762.9800275021125,2698.0230456767463,5994.750127377717,0.09534222146739131,-18.629824,65.3293,-12.570213,17.177723,-2.8330727,8.3637495,-2.2776573,0,0,0,0,1
0.6927999,0.45729396,3133.742724765095,3097.389474061666,7080.46047044837,0.0825888813405797,43.22309,54.394417,15.598905,28.176458,9.506693,18.585243,11.436067,0,0,1,0,0
0.5515359,0.39261958,1120.7779963890785,1793.8441550361756,2549.4688349184785,0.016089221014492755,-136.55103,145.33269,26.66885,26.926126,13.241608,18.786873,11.413819,1,0,0,0,0
0.54099184,0.36594167,1588.2819237752321,2147.6141342857345,3542.492781929348,0.02877745697463768,-75.64524,119.69891,6.318368,31.483616,9.968309,16.640999,11.855657,1,0,0,0,0
0.5546298,0.3471337,1225.6496139456342,1913.8678724815786,2716.8972911005435,0.026139322916666666,-114.698074,138.38776,23.66542,27.139017,10.515594,20.28031,11.835924,0,1,0,0,0
0.5294081,0.3408208,1586.999885593644,2098.3982356178904,3555.568741508152,0.038899739583333336,-70.50265,123.244675,4.8765526,31.408865,8.541373,17.077757,12.105487,0,1,0,0,0
0.50764513,0.35057166,1899.7531808983572,2566.520575922158,4360.598462975543,0.047122678894927536,-62.456028,117.08663,21.972517,9.997312,16.590746,11.069543,13.7511015,0,1,0,0,0
0.56172156,0.35037953,1401.6695417610308,2040.9225451313741,3293.893512228261,0.02994508605072464,-89.554016,129.19405,10.814391,32.288387,10.480606,17.882881,17.21219,0,1,0,0,0
0.5424452,0.4100731,2294.965431470064,2552.5353191298614,5047.570057744565,0.08203691123188406,-63.91224,72.33003,15.583355,26.432787,5.986273,28.233215,8.160873,1,0,0,0,0
0.56403536,0.45508388,2336.1269673303727,2688.5399829341377,5366.261463994565,0.06819095335144927,-43.858135,71.95136,22.936443,28.206978,9.435866,31.647152,13.343703,1,0,0,0,0
0.5664815,0.4519771,2913.3440324228336,3173.5409088869455,7069.756283967391,0.07926856884057971,-11.960396,54.6877,27.456984,19.04247,10.40546,28.53314,15.577646,1,0,0,0,0
0.5671729,0.44615602,1701.743442073328,2187.2803248525975,3745.4978345788045,0.04346269248188406,-71.71985,104.01251,10.903331,33.73595,13.989243,28.750288,5.0918403,1,0,0,0,0
0.55762494,0.42692503,2464.6775418035445,2717.0683255537588,5497.489172894022,0.07988705842391304,-35.894405,70.3408,21.68364,32.835934,11.3571205,26.825323,3.0910637,1,0,0,0,0
0.56216437,0.4334395,2879.1353019354838,3095.3345061644363,6801.340225883152,0.07711022418478261,-14.578263,56.480846,27.35517,25.922142,16.337889,25.294594,5.6740937,1,0,0,0,0
0.5584877,0.42200097,2942.652470390674,3084.3391346297917,6878.329228940217,0.08978289175724638,-3.3438613,57.00559,20.905155,21.780003,13.285519,24.136995,7.6162095,1,0,0,0,0
0.5718367,0.27146435,1010.874588896298,1812.3630466303678,2005.0844938858695,0.01849524456521739,-165.57301,149.3923,21.085714,21.459606,21.475637,13.493813,7.093417,1,0,0,0,0
0.5757929,0.33704674,1633.5917831012614,2366.274191953389,3733.0460258152175,0.023179913949275363,-110.16949,106.41028,28.768671,29.256323,14.759871,20.489859,9.110795,1,0,0,0,0
0.56592196,0.22987607,1789.1136955995291,2261.88744544821,4159.341032608696,0.04969995471014493,-108.01934,104.9821,8.810029,31.528618,8.895676,22.306974,6.86807,1,0,0,0,0
0.589141,0.27273238,2176.970078450243,2531.7863127400483,4995.952785326087,0.05890370244565218,-53.01868,92.503975,4.640422,31.103102,12.457379,22.53833,7.458786,1,0,0,0,0
0.5996849,0.27779716,1673.0957525350918,2176.8593176465347,3861.839546535326,0.04033910778985507,-88.10622,106.105545,3.779672,39.68651,12.547062,23.611479,8.319339,1,0,0,0,0
0.6424513,0.34442383,937.3105200742981,1621.4675785881057,1791.063179347826,0.012746263586956522,-173.2696,136.80296,27.8353,26.49775,13.888312,25.160824,12.598595,0,0,0,0,0
0.6515451,0.3476874,1106.8977131972795,1936.2441696343903,2274.7800611413045,0.014652683423913043,-150.34685,123.38941,24.418192,27.972517,12.701237,22.724316,11.662124,0,0,0,0,0
0.6456721,0.6284408,1573.3862958786963,2147.141341103306,3581.252547554348,0.007143059329710145,6.7084255,120.56854,0.9220451,38.538532,8.383348,16.819065,1.4434012,0,1,0,0,0
0.6447991,0.62989265,2098.0952289580327,2560.617146852513,4952.043775475543,0.008307857789855072,29.053022,97.122375,12.407003,35.87056,8.475666,16.92768,1.4760222,0,1,0,0,0
0.5921309,0.55573857,2760.7686951702176,2838.990329777498,6181.932956861413,0.05189085144927536,30.264153,65.33473,8.140362,27.817997,6.4192066,9.872999,0.31567436,0,1,0,0,0
0.6027313,0.6284619,2032.9310780625574,2681.3540708264636,5053.686735733696,0.008503170289855073,21.936354,94.8885,21.647953,36.331738,13.088536,11.99384,4.060135,0,1,0,0,0
0.59977555,0.6283167,2069.3219586647424,2651.7234595334307,5021.012440557065,0.010361469655797102,35.989307,95.65091,14.900178,32.98247,9.874697,11.038372,3.0136096,0,1,0,0,0
0.57238543,0.6162451,2162.2586438606522,2582.4941953637694,5062.08156419837,0.01618263134057971,48.900204,94.27916,8.638332,33.546288,5.1773343,15.757318,0.43161082,0,1,0,0,0
0.5741437,0.61766267,2219.556913171782,2606.1381424634405,5182.979577105978,0.017009171195652175,54.047134,92.5803,7.8882103,32.049763,4.0191765,16.614677,2.4986298,0,1,0,0,0
0.66647846,0.38328815,2872.351880185406,3031.3664134295846,6705.283415421196,0.08971637228260869,17.382406,69.35368,22.04894,23.94572,6.979689,15.9378395,8.55558,0,0,1,0,0
0.6625019,0.38492158,2957.975647817644,3042.3005123395187,6805.116338315217,0.09444774682971015,21.584925,64.78845,21.65909,26.277502,7.0732026,17.710064,5.87465,0,0,1,0,0
0.45215335,0.190025,3241.068537566723,2734.223149087383,6552.023182744565,0.17756029211956523,-27.199133,46.05299,-22.57472,-1.6175468,-16.658865,2.1925993,-4.3825636,0,0,1,0,0
0.6172349,0.39197922,2053.960243228971,2531.1721333260675,4795.381920855978,0.058401268115942026,5.404819,98.45921,4.927756,22.800945,4.4199142,12.11496,7.890882,0,0,1,0,0
0.6612438,0.46642864,2133.9494673303643,2967.8527445931577,5718.15769361413,0.032300158514492756,-62.946842,65.959366,56.375904,53.29657,26.129145,23.71042,8.539418,0,0,0,0,0
0.6435371,0.42855543,2384.831015810597,3009.702556584241,6200.657481317935,0.04871914628623188,-66.678696,54.75492,46.11219,47.333496,18.844093,18.84499,3.5987163,0,0,0,0,0
0.63522625,0.3906756,2779.945001118919,2943.9399133021566,6422.168605638587,0.10524937726449275,-35.10068,54.715958,22.359674,32.306267,17.796186,21.544764,8.266592,0,0,0,0,0
0.6644962,0.46590528,2207.346159345296,2909.59402790619,5751.081649116848,0.03635643115942029,-29.636982,71.08915,29.513794,39.86616,26.139929,29.404097,14.891729,0,0,0,0,0
0.5934731,0.38385612,1418.2465452692256,1958.6057580248325,2876.0245414402175,0.03168308423913044,-105.25328,113.72825,0.12063183,21.12438,11.65013,8.267342,14.120232,1,0,0,0,0
0.6219575,0.4036912,2975.934572262109,2939.7093865744937,6599.833135190217,0.0735153419384058,-21.526278,55.229836,19.22427,25.150005,3.8536232,17.21674,6.293321,1,0,0,0,0
0.5211743,0.36204308,2992.863412302864,2943.403458349301,6629.168223505435,0.10709210824275363,-24.462412,53.33579,5.79041,11.893478,0.93789065,6.4510326,0.6255077,1,0,0,0,0
0.6155585,0.36084786,3312.9128951589096,3114.889010187167,7253.568699048913,0.10535835597826088,-36.18189,36.652588,24.09133,27.288824,3.6417253,15.665474,1.4621172,1,0,0,0,0
0.645684,0.40339568,2862.9540404125587,3148.978923608347,6857.919497282609,0.058967391304347826,0.08739933,56.35801,21.771597,33.596325,20.575266,22.48324,10.460574,0,0,1,0,0
0.6424411,0.39877236,3159.810935908344,3071.8124656259215,6941.462083899457,0.08594174592391304,35.28189,53.94752,9.944024,26.149366,12.6646385,18.954746,9.133166,0,0,1,0,0
0.64842665,0.40617853,3202.6500842122227,3095.653430075622,7018.700747282609,0.08602100317028985,37.472034,52.68211,10.513049,25.475737,13.235612,18.71663,9.322182,0,0,1,0,0
0.6878517,0.4491659,2651.3469536711164,2879.0458379836423,6152.847528872283,0.06755689538043479,31.29214,68.49462,10.345048,33.47329,11.077538,18.58162,8.29307,0,0,1,0,0
0.703158,0.4624587,2560.2281045320183,2972.9729997434442,6316.562287703804,0.052761265851449274,27.709002,69.89448,15.15051,32.694935,18.240467,18.642668,7.7526884,0,0,1,0,0
0.448902,0.1463556,4272.7769389518635,2775.6854239168747,7568.54640794837,0.3194633152173913,-27.143116,0.16592593,-35.94483,-9.874384,-24.161747,-14.406998,-21.06478,0,0,0,0,1
0.46000588,0.1700477,3814.9284587555094,2831.3535927481603,7289.36374830163,0.25961701766304346,12.871848,25.169584,-35.662018,-12.516251,-21.863367,-13.396516,-22.214582,0,0,0,0,1
0.5137781,0.40613818,1166.7813435610988,2099.3390630884082,2423.952105978261,0.015380151721014493,-138.48325,121.8656,34.99046,16.911915,13.301342,11.386927,15.231021,0,0,0,0,0
0.50811017,0.39455938,1389.8968221218288,2283.962815697949,3170.3428583559785,0.017510190217391305,-126.47588,111.51939,34.16703,18.056683,13.688521,13.008243,14.314487,0,0,0,0,0
0.5052152,0.34032723,1793.8247933478924,2466.2519495821834,4124.482209578804,0.045997509057971016,-89.34615,103.754326,25.017467,13.273909,8.482149,10.848007,8.902131,0,0,0,0,0
0.5023933,0.40019718,1146.5846987532786,2065.4820024166747,2335.385105298913,0.01531646286231884,-137.66812,124.78728,35.772808,18.811733,14.648794,11.769829,13.43733,0,0,0,0,0
0.5162691,0.38510555,1415.8040232219823,2063.4670776033863,3449.182235054348,0.01890426856884058,-137.5144,110.28295,26.914488,33.007286,20.595284,24.035599,12.735895,0,0,0,0,0
0.6804705,0.49404243,1374.2789432163604,2118.0496759558746,3219.026621942935,0.025100486865942028,-43.037773,114.75426,16.960783,47.294357,9.086209,24.487028,8.594695,0,0,1,0,0
0.6777811,0.42341197,2001.5546979865348,2295.9765534704693,4237.453507133152,0.08630123414855072,-42.116264,92.04047,12.953193,41.058746,6.395444,20.59143,5.6923847,0,0,1,0,0
0.6913496,0.4344285,2758.8522592684644,2878.058132501538,6189.01706861413,0.09701653079710144,-7.1598597,62.603294,29.371809,34.449158,4.3532376,27.71996,10.372359,0,0,1,0,0
0.32791194,0.2095411,2401.8771911764957,2706.0062405333906,5528.603091032609,0.08749292346014492,-47.931293,80.27276,11.076405,33.284294,4.4780264,19.300257,6.267198,0,0,0,0,1
0.29535016,0.23180512,2813.4139383169736,2989.322069485537,6699.790888247283,0.10435348731884057,-25.557198,77.2447,16.863499,16.290243,2.7147996,9.471844,5.007381,0,0,0,0,1
0.27396652,0.17912316,2592.3836161775193,2628.499186988198,5917.605086616848,0.10028023097826087,-130.11304,82.6671,23.519604,7.7440543,-4.8795514,-4.9599085,-4.287299,0,0,0,0,1
0.3004259,0.15655938,3802.3776834318637,3130.881434765411,7778.541949728261,0.20539373867753624,-31.352837,54.092815,19.276619,6.2773438,-7.4589972,3.7899811,-6.127958,0,0,0,0,1
0.2746702,0.23417537,2916.590063795559,3186.0526503740452,7241.772248641304,0.10109686367753623,-50.92737,68.85917,16.795715,14.533043,20.503744,20.701159,10.543603,0,0,0,0,1
0.29693392,0.22944371,2744.4489239087693,3082.213526220872,6798.874830163043,0.09269842617753624,-66.83846,77.675415,24.94893,18.980955,16.482046,10.945591,11.245867,0,0,0,0,1
0.30978167,0.23950468,3025.3041309160863,3016.6065574569343,6939.964121942935,0.12741734601449275,0.72254586,69.73933,13.724077,17.283056,1.8382622,13.666316,5.978627,0,0,0,0,1
0.300473,0.25141868,3205.8403332529874,3051.2896769370836,7204.791312839674,0.14386463994565218,14.363754,63.05759,7.1028433,13.696642,2.5964646,9.230504,4.332353,0,0,0,0,1
0.70213455,0.41161406,1624.562136982012,2201.2280349252983,3731.267195991848,0.03960314764492753,-9.5758915,117.5553,6.3271046,36.93553,6.894531,19.432943,4.0965214,0,0,1,0,0
0.6467383,0.39364854,2571.8794956625734,3047.4325742579613,6645.115276834239,0.07648182744565217,28.002186,83.6525,23.715374,15.192438,12.623221,12.4343,7.6777186,0,0,1,0,0
0.6471342,0.34719378,2388.3062508134562,2702.9615230431245,5595.824133831522,0.08968665081521739,-8.944882,83.55338,9.840086,20.193691,5.6915507,14.135324,4.6653204,0,0,1,0,0
0.69398224,0.38708672,2479.6405285607,3015.950742488606,6436.399244225543,0.07153391077898551,11.566258,82.62395,27.574173,20.759094,12.907856,14.205563,6.0565147,0,0,1,0,0
0.53398883,0.34299308,2812.392943067155,3039.3758246924695,6842.87746263587,0.10799365942028985,10.331642,75.37115,17.552032,8.645896,4.635924,7.5937386,4.808265,0,0,1,0,0
0.6704267,0.36761284,2543.512500494645,2961.0191542943035,6398.138799252717,0.06684782608695652,-4.2176204,85.090515,26.504936,19.207674,8.954917,14.38587,4.817814,0,0,1,0,0
0.7031017,0.3992856,2674.0219906199945,3127.5360505534227,6837.384935461957,0.0674521625905797,20.791475,78.14588,30.885473,21.616358,13.155905,17.75482,8.881194,0,0,1,0,0
0.6526137,0.4711195,1751.7191031022166,2461.5208625947594,4538.793520720109,0.02747678894927536,-138.45729,94.58234,77.06082,42.71055,14.680323,15.886385,4.6018467,1,0,0,0,0
0.64471066,0.4890697,2536.099551554983,2942.593781152597,5977.461149796196,0.05810829936594203,-23.86954,71.24224,29.985683,19.708376,10.267036,21.044477,12.956174,1,0,0,0,0
0.47993624,0.18520708,2853.598335464092,2789.458316213257,6199.908500339674,0.15883435235507246,-25.998508,72.87448,4.488023,13.158466,-12.980692,-2.1849077,-7.1215177,0,0,0,0,1
0.6440707,0.48603457,1734.3137569132402,2560.705743511273,4233.80222486413,0.025728883605072465,-59.243885,97.36871,25.442375,19.811935,13.546661,17.841944,16.486183,1,0,0,0,0
0.6378221,0.3874571,2711.8240661384634,2883.6471515155795,6297.744140625,0.06557829483695653,-10.492954,64.39959,15.742946,32.121395,10.975065,17.815666,9.974521,1,0,0,0,0
0.5410641,0.38405657,1899.6834550245133,2266.2723170473146,4352.141219429348,0.02837692481884058,-92.907616,95.09749,10.001434,25.305038,14.090359,21.782158,10.974386,1,0,0,0,0
0.5628077,0.1591103,3413.393868132681,3010.5925335513352,7181.073581861413,0.1796294723731884,-14.14402,57.69586,7.37782,21.41829,3.2101965,14.343846,6.826678,0,0,0,0,1
0.61109674,0.39003447,1896.9664767013574,2217.8645243154897,4218.073624320652,0.04519361413043478,-29.450289,110.745735,-2.4713817,26.29645,6.4285064,22.413876,9.029328,1,0,0,0,0
0.61547476,0.38974905,2098.253823479319,2380.6700071563737,4691.429602581522,0.0507911571557971,-22.66276,102.72607,1.9554945,22.5934,8.449544,19.962406,9.217305,1,0,0,0,0
0.6261136,0.34899494,2057.519543489246,2526.366199757964,4826.433423913043,0.03611016757246377,-29.493546,94.84399,11.827882,36.04444,10.992159,17.26799,5.431667,0,1,0,0,0
0.6306512,0.32529804,2624.8604385136227,2785.739953044319,6007.357973845109,0.06463286911231884,-3.5280025,75.60867,6.7815785,29.944803,10.670375,17.64872,2.8054805,0,1,0,0,0
0.6235447,0.3492849,2014.6646499951992,2500.8862748644333,4743.358950407609,0.034462749094202896,-30.661566,95.76242,10.214906,37.47029,11.83474,16.834352,5.0908113,1,0,0,0,0
0.6089399,0.31462738,2290.9088933314138,2615.2606202015,5269.642917798913,0.0511520606884058,-27.004772,90.26015,9.739877,30.089012,10.696219,13.76536,0.25190642,1,0,0,0,0
0.6146864,0.40425304,3219.7163761252327,3098.2954093970284,7102.805069633152,0.11390115489130435,8.45828,47.680695,20.33177,31.30176,16.19125,16.122507,7.9209814,0,0,1,0,0
0.6020347,0.3897871,2434.063092388878,2604.0459082302896,5398.592476222826,0.08935971467391304,-1.2871038,72.2063,-5.1162267,30.396624,12.268739,15.310929,8.708897,0,0,1,0,0
0.58052015,0.35694805,3395.005136934915,3065.4595676688155,7297.664954144022,0.1365319293478261,15.310318,40.087387,5.731056,23.854082,9.522299,11.922925,8.522382,0,0,1,0,0
0.6225618,0.3825243,3533.061323173965,3133.9498798656305,7481.290123980978,0.14308338994565217,31.225193,39.83184,14.462251,26.94046,13.222039,17.972313,9.725419,0,0,1,0,0
0.5513534,0.41321826,2820.44174023243,2864.077075976584,6365.464504076087,0.07552083333333333,23.53038,63.08432,-2.4231186,23.728128,11.628189,16.652187,9.420807,0,0,0,0,0
0.56793654,0.4103514,3221.578942295643,3033.6868630119525,7069.662661345109,0.09313151041666666,39.24633,52.408,0.9168411,18.712313,11.352785,14.770403,8.329283,0,0,0,0,0
0.4995106,0.32034633,3611.6479683222897,3255.3784435289235,7835.402088994565,0.14522899682971013,30.906256,50.849255,18.08362,12.746932,3.1501062,8.080488,6.5134683,0,0,0,0,1
0.53885216,0.21410178,3068.2721699515964,2763.7488660702093,6367.867484714674,0.15566972373188406,7.5671153,67.192924,-13.503885,1.8199416,-11.342901,-0.53799325,-4.8954,0,0,0,0,1
0.5341744,0.43223232,2273.5271430752186,2791.3262982733586,5671.720872961957,0.042000679347826086,-17.199455,82.81989,21.633776,32.613003,14.137098,22.141293,5.0383444,0,0,0,0,0
